sample_id,label,binary_target,severity_ordinal,repository,commit_hash,path,start_line,end_line,code_name,wmc,cbo,lcom,rfc,dit,loc,cc_max,nom,nof,cida,coa,method_loc_max,method_loc_avg,method_param_max,foreign_method_calls,foreign_field_accesses,local_field_accesses,accessed_foreign_class_count,envy_method_ratio,jdeodorant_signal,iplasma_signal,designite_signal,jspirit_signal,code_churn,volatility,bug_fix_ratio,author_count,hotspot_proxy,evolution_intensity
6920891,LONG_METHOD,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/data/docs/ArchiveEntry.java,199,201,com.google.gdata.data.docs.ArchiveEntry#hasArchiveNotify,45.0,21.0,1.0,50.0,1.0,170.0,2.0,36.0,1.0,0.0,0.0,18.0,2.3333333333333335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,1.0,0.0,0.0
6920891,FEATURE_ENVY,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/data/docs/ArchiveEntry.java,199,201,com.google.gdata.data.docs.ArchiveEntry#hasArchiveNotify,45.0,21.0,1.0,50.0,1.0,170.0,2.0,36.0,1.0,0.0,0.0,18.0,2.3333333333333335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,1.0,0.0,0.0
6939776,LONG_METHOD,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/sample/contacts/ContactsExampleParameters.java,163,167,sample.contacts.ContactsExampleParameters#verifyAllParameters,13.0,35.0,0.8333333333333334,67.0,0.0,189.0,7.0,4.0,22.0,1.0,0.2,24.0,8.75,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,640.0,0.8750418516776783,0.0,2.0,0.0,0.0
6939776,FEATURE_ENVY,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/sample/contacts/ContactsExampleParameters.java,163,167,sample.contacts.ContactsExampleParameters#verifyAllParameters,13.0,35.0,0.8333333333333334,67.0,0.0,189.0,7.0,4.0,22.0,1.0,0.2,24.0,8.75,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,640.0,0.8750418516776783,0.0,2.0,0.0,0.0
6923759,LONG_METHOD,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/util/common/base/StringUtil.java,146,157,com.google.gdata.util.common.base.StringUtil.joinLongs long[]|String,459.0,150.0,0.9585585585585585,189.0,0.0,1828.0,35.0,111.0,29.0,1.0,0.005494505494505495,50.0,10.396396396396396,4.0,1.0,0.0,181.0,1.0,0.0,0.0,0.0,0.0,0.0,3013.0,2.1241213335830476,0.0,1.0,0.0,0.0
6923759,FEATURE_ENVY,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/util/common/base/StringUtil.java,146,157,com.google.gdata.util.common.base.StringUtil.joinLongs long[]|String,459.0,150.0,0.9585585585585585,189.0,0.0,1828.0,35.0,111.0,29.0,1.0,0.005494505494505495,50.0,10.396396396396396,4.0,1.0,0.0,181.0,1.0,0.0,0.0,0.0,0.0,0.0,3013.0,2.1241213335830476,0.0,1.0,0.0,0.0
6920597,LONG_METHOD,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/data/analytics/AccountFeed.java,74,76,com.google.gdata.data.analytics.AccountFeed#addSegment Segment,7.0,6.0,1.0,16.0,1.0,33.0,2.0,6.0,0.0,0.0,0.0,7.0,1.8333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.030927835051546393,0.0,1.0,0.0,0.0
6920597,FEATURE_ENVY,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/data/analytics/AccountFeed.java,74,76,com.google.gdata.data.analytics.AccountFeed#addSegment Segment,7.0,6.0,1.0,16.0,1.0,33.0,2.0,6.0,0.0,0.0,0.0,7.0,1.8333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.030927835051546393,0.0,1.0,0.0,0.0
6940151,FEATURE_ENVY,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/util/VersionRegistry.java,201,203,com.google.gdata.util.VersionRegistry#getDefaultVersions,28.0,15.0,0.8681318681318682,28.0,0.0,112.0,5.0,14.0,3.0,1.0,0.0,14.0,5.214285714285714,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,829.0,1.078069667952946,0.0,1.0,0.0,0.0
6940151,LONG_METHOD,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/util/VersionRegistry.java,201,203,com.google.gdata.util.VersionRegistry#getDefaultVersions,28.0,15.0,0.8681318681318682,28.0,0.0,112.0,5.0,14.0,3.0,1.0,0.0,14.0,5.214285714285714,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,829.0,1.078069667952946,0.0,1.0,0.0,0.0
6933669,LONG_METHOD,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/data/docs/Publish.java,91,93,com.google.gdata.data.docs.Publish#validate,12.0,7.0,0.5833333333333333,21.0,1.0,64.0,3.0,9.0,3.0,1.0,0.14285714285714285,8.0,2.6666666666666665,2.0,2.0,0.0,12.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,150.0,0.0,0.0,1.0,0.0,0.0
6933669,FEATURE_ENVY,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/data/docs/Publish.java,91,93,com.google.gdata.data.docs.Publish#validate,12.0,7.0,0.5833333333333333,21.0,1.0,64.0,3.0,9.0,3.0,1.0,0.14285714285714285,8.0,2.6666666666666665,2.0,2.0,0.0,12.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,150.0,0.0,0.0,1.0,0.0,0.0
6921656,GOD_CLASS,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/api/gbase/client/ItemTypeDescription.java,32,94,com.google.api.gbase.client.ItemTypeDescription,5.0,7.0,0.8333333333333334,12.0,0.0,29.0,2.0,4.0,1.0,1.0,0.5714285714285714,6.0,2.5,0.0,4.0,0.0,3.0,2.0,0.25,0.0,0.0,0.0,0.0,106.0,0.3584905660377358,0.5,1.0,0.0,0.0
6940330,GOD_CLASS,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/client/GoogleAuthTokenFactory.java,100,124,com.google.gdata.client.GoogleAuthTokenFactory.UserToken,2.0,2.0,0.0,3.0,0.0,11.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,779.0,1.5979666889187782,0.25,2.0,0.0,0.0
6938240,LONG_METHOD,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/data/photos/GphotoId.java,76,78,com.google.gdata.data.photos.GphotoId.from Long,3.0,5.0,1.0,9.0,1.0,23.0,1.0,3.0,1.0,0.0,1.0,5.0,2.3333333333333335,2.0,2.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,79.0,0.0,0.0,1.0,0.0,0.0
6938240,FEATURE_ENVY,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/data/photos/GphotoId.java,76,78,com.google.gdata.data.photos.GphotoId.from Long,3.0,5.0,1.0,9.0,1.0,23.0,1.0,3.0,1.0,0.0,1.0,5.0,2.3333333333333335,2.0,2.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,79.0,0.0,0.0,1.0,0.0,0.0
6937721,GOD_CLASS,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/data/contacts/PersonEntry.java,26,50,com.google.gdata.data.contacts.PersonEntry,1.0,2.0,0.0,3.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,1.0,0.0,0.0
6927449,GOD_CLASS,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/data/projecthosting/IssueCommentsFeed.java,27,62,com.google.gdata.data.projecthosting.IssueCommentsFeed,3.0,5.0,1.0,7.0,1.0,19.0,2.0,2.0,0.0,0.0,0.0,6.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.96875,0.0,2.0,0.0,0.0
6925834,LONG_METHOD,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/data/photos/PhotoEntry.java,744,750,com.google.gdata.data.photos.PhotoEntry#setPositionExt GphotoPosition,185.0,54.0,0.9489136817381092,197.0,1.0,730.0,2.0,131.0,19.0,1.0,0.16363636363636364,60.0,3.16793893129771,2.0,18.0,0.0,92.0,10.0,0.04580152671755725,0.0,0.0,0.0,0.0,1763.0,2.1232893854866752,0.1111111111111111,1.0,0.0,0.0
6925834,FEATURE_ENVY,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/data/photos/PhotoEntry.java,744,750,com.google.gdata.data.photos.PhotoEntry#setPositionExt GphotoPosition,185.0,54.0,0.9489136817381092,197.0,1.0,730.0,2.0,131.0,19.0,1.0,0.16363636363636364,60.0,3.16793893129771,2.0,18.0,0.0,92.0,10.0,0.04580152671755725,0.0,0.0,0.0,0.0,1763.0,2.1232893854866752,0.1111111111111111,1.0,0.0,0.0
6935647,GOD_CLASS,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/wireformats/input/media/MediaParser.java,36,58,com.google.gdata.wireformats.input.media.MediaParser,1.0,12.0,0.0,12.0,1.0,14.0,1.0,1.0,0.0,0.0,0.0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.9032258064516129,0.0,1.0,0.0,0.0
6933417,LONG_METHOD,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/data/photos/GphotoStarred.java,151,156,com.google.gdata.data.photos.GphotoStarred#consumeAttributes AttributeHelper,16.0,7.0,0.6363636363636364,26.0,1.0,82.0,3.0,12.0,4.0,1.0,0.08,9.0,2.75,2.0,2.0,0.0,23.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,188.0,0.0,0.0,1.0,0.0,0.0
6933417,FEATURE_ENVY,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/data/photos/GphotoStarred.java,151,156,com.google.gdata.data.photos.GphotoStarred#consumeAttributes AttributeHelper,16.0,7.0,0.6363636363636364,26.0,1.0,82.0,3.0,12.0,4.0,1.0,0.08,9.0,2.75,2.0,2.0,0.0,23.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,188.0,0.0,0.0,1.0,0.0,0.0
6935551,FEATURE_ENVY,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/data/photos/GphotoPhotoId.java,61,68,com.google.gdata.data.photos.GphotoPhotoId.getDefaultDescription boolean|boolean,3.0,5.0,1.0,9.0,1.0,23.0,1.0,3.0,1.0,0.0,1.0,5.0,2.3333333333333335,2.0,2.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,79.0,0.0,0.0,1.0,0.0,0.0
6935551,LONG_METHOD,0,0,git@github.com:google/gdata-java-client.git,c6202a55f5f29afb37ffcf876674dca372f3fb4c,/java/src/com/google/gdata/data/photos/GphotoPhotoId.java,61,68,com.google.gdata.data.photos.GphotoPhotoId.getDefaultDescription boolean|boolean,3.0,5.0,1.0,9.0,1.0,23.0,1.0,3.0,1.0,0.0,1.0,5.0,2.3333333333333335,2.0,2.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,79.0,0.0,0.0,1.0,0.0,0.0
7005446,GOD_CLASS,0,0,git@github.com:google/nomulus.git,2481704d00f10f6b5675dd26f9effaad434ddbea,/java/google/registry/model/domain/fee06/FeeRenewResponseExtensionV06.java,27,36,google.registry.model.domain.fee06.FeeRenewResponseExtensionV06,1.0,3.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.9541488353501251,0.0,4.0,0.0,0.0
7009433,LONG_METHOD,0,0,git@github.com:google/nomulus.git,2481704d00f10f6b5675dd26f9effaad434ddbea,/java/google/registry/tools/server/ToolsServerModule.java,44,48,google.registry.tools.server.ToolsServerModule.provideFields HttpServletRequest,11.0,18.0,1.0,24.0,0.0,62.0,1.0,11.0,0.0,0.0,0.0,2.0,1.1818181818181819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,1.8798614836781304,0.0,7.0,0.0,0.0
7009433,FEATURE_ENVY,0,0,git@github.com:google/nomulus.git,2481704d00f10f6b5675dd26f9effaad434ddbea,/java/google/registry/tools/server/ToolsServerModule.java,44,48,google.registry.tools.server.ToolsServerModule.provideFields HttpServletRequest,11.0,18.0,1.0,24.0,0.0,62.0,1.0,11.0,0.0,0.0,0.0,2.0,1.1818181818181819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,1.8798614836781304,0.0,7.0,0.0,0.0
7003619,GOD_CLASS,0,0,git@github.com:google/nomulus.git,2481704d00f10f6b5675dd26f9effaad434ddbea,/java/google/registry/tools/BigqueryParameters.java,24,65,google.registry.tools.BigqueryParameters,0.0,13.0,0.0,9.0,0.0,27.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,1.3095346262508933,0.0,8.0,0.0,0.0
7007225,GOD_CLASS,1,1,git@github.com:google/nomulus.git,2481704d00f10f6b5675dd26f9effaad434ddbea,/java/google/registry/model/poll/PendingActionNotificationResponse.java,31,153,google.registry.model.poll.PendingActionNotificationResponse,10.0,16.0,0.37777777777777777,18.0,1.0,97.0,1.0,10.0,5.0,1.0,0.06666666666666667,6.0,3.0,5.0,0.0,2.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,205.0,1.5208172761342698,0.0,7.0,0.0,0.0
7002844,FEATURE_ENVY,1,1,git@github.com:google/nomulus.git,2481704d00f10f6b5675dd26f9effaad434ddbea,/java/google/registry/model/common/TimeOfYear.java,61,70,google.registry.model.common.TimeOfYear.fromDateTime DateTime,5.0,10.0,0.9,35.0,1.0,39.0,1.0,5.0,1.0,1.0,0.0,9.0,5.4,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,1.2398326032633487,0.0,7.0,0.0,0.0
7002844,LONG_METHOD,0,0,git@github.com:google/nomulus.git,2481704d00f10f6b5675dd26f9effaad434ddbea,/java/google/registry/model/common/TimeOfYear.java,61,70,google.registry.model.common.TimeOfYear.fromDateTime DateTime,5.0,10.0,0.9,35.0,1.0,39.0,1.0,5.0,1.0,1.0,0.0,9.0,5.4,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,1.2398326032633487,0.0,7.0,0.0,0.0
7006068,GOD_CLASS,0,0,git@github.com:google/nomulus.git,2481704d00f10f6b5675dd26f9effaad434ddbea,/third_party/junit/google/registry/testing/JUnitBackports.java,9,107,google.registry.testing.JUnitBackports,12.0,7.0,1.0,18.0,0.0,65.0,4.0,6.0,1.0,1.0,0.0,25.0,8.166666666666666,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.7062937062937062,0.0,2.0,0.0,0.0
7002598,GOD_CLASS,0,0,git@github.com:google/nomulus.git,2481704d00f10f6b5675dd26f9effaad434ddbea,/java/google/registry/flows/domain/DomainCreateFlow.java,608,612,google.registry.flows.domain.DomainCreateFlow.MustHaveSignedMarksInCurrentPhaseException,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.0,2.5411640973796294,0.010638297872340425,17.0,0.0,0.0
7010604,GOD_CLASS,0,0,git@github.com:google/nomulus.git,2481704d00f10f6b5675dd26f9effaad434ddbea,/java/google/registry/dns/DnsMetrics.java,32,264,google.registry.dns.DnsMetrics,4.0,37.0,1.0,16.0,0.0,175.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,1.363711469610172,0.0,6.0,0.0,0.0
7005369,GOD_CLASS,0,0,git@github.com:google/nomulus.git,2481704d00f10f6b5675dd26f9effaad434ddbea,/java/google/registry/tmch/LordnLog.java,45,89,google.registry.tmch.LordnLog.Result,4.0,8.0,0.5,8.0,0.0,34.0,1.0,4.0,3.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,2.291218325459968,0.0,10.0,0.0,0.0
7009087,LONG_METHOD,0,0,git@github.com:google/nomulus.git,2481704d00f10f6b5675dd26f9effaad434ddbea,/java/google/registry/request/RequestHandler.java,105,116,google.registry.request.RequestHandler.RequestHandler Class<C>|Provider<? extends RequestComponentBuilder<C>>|RequestAuthenticator,1.0,33.0,0.0,41.0,0.0,82.0,1.0,1.0,11.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,1.680671653426883,0.045454545454545456,9.0,0.0,0.0
7009087,FEATURE_ENVY,0,0,git@github.com:google/nomulus.git,2481704d00f10f6b5675dd26f9effaad434ddbea,/java/google/registry/request/RequestHandler.java,105,116,google.registry.request.RequestHandler.RequestHandler Class<C>|Provider<? extends RequestComponentBuilder<C>>|RequestAuthenticator,1.0,33.0,0.0,41.0,0.0,82.0,1.0,1.0,11.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,1.680671653426883,0.045454545454545456,9.0,0.0,0.0
6920454,LONG_METHOD,0,0,git@github.com:google/google-authenticator.git,0e8cc0a3bcada1f8f35191bd0f9f95403da65ffc,/mobile/blackberry/src/com/google/authenticator/blackberry/AuthenticatorScreen.java,347,371,com.google.authenticator.blackberry.AuthenticatorScreen#computeAndDisplayPin String|int|boolean,35.0,68.0,0.9604743083003953,85.0,1.0,286.0,4.0,23.0,38.0,1.0,0.20454545454545456,39.0,5.086956521739131,4.0,9.0,0.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,461.0,1.5345810637819919,0.0,1.0,0.0,0.0
6920454,FEATURE_ENVY,0,0,git@github.com:google/google-authenticator.git,0e8cc0a3bcada1f8f35191bd0f9f95403da65ffc,/mobile/blackberry/src/com/google/authenticator/blackberry/AuthenticatorScreen.java,347,371,com.google.authenticator.blackberry.AuthenticatorScreen#computeAndDisplayPin String|int|boolean,35.0,68.0,0.9604743083003953,85.0,1.0,286.0,4.0,23.0,38.0,1.0,0.20454545454545456,39.0,5.086956521739131,4.0,9.0,0.0,35.0,4.0,0.0,0.0,0.0,0.0,0.0,461.0,1.5345810637819919,0.0,1.0,0.0,0.0
7022945,FEATURE_ENVY,0,0,git@github.com:IBM/og.git,d14c20da246c237e417a948bda9f045f64cdd62c,/og-client/src/main/java/com/ibm/og/client/ApacheClient.java,1057,1060,com.ibm.og.client.ApacheClient.Builder#withAuthentication HttpAuth,32.0,7.0,1.0,37.0,0.0,191.0,1.0,32.0,31.0,1.0,0.0,2.0,1.96875,2.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.0,1.8263676285581592,0.0,3.0,0.0,0.0
7022945,LONG_METHOD,0,0,git@github.com:IBM/og.git,d14c20da246c237e417a948bda9f045f64cdd62c,/og-client/src/main/java/com/ibm/og/client/ApacheClient.java,1057,1060,com.ibm.og.client.ApacheClient.Builder#withAuthentication HttpAuth,32.0,7.0,1.0,37.0,0.0,191.0,1.0,32.0,31.0,1.0,0.0,2.0,1.96875,2.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.0,1.8263676285581592,0.0,3.0,0.0,0.0
7023035,FEATURE_ENVY,0,0,git@github.com:IBM/og.git,d14c20da246c237e417a948bda9f045f64cdd62c,/og-configuration/src/main/java/com/ibm/og/cli/OperationStats.java,42,54,"com.ibm.og.cli.OperationStats.OperationStats Operation|long|long|long|Map<Integer, Long>|long|long",13.0,32.0,0.6666666666666667,25.0,0.0,87.0,3.0,7.0,8.0,1.0,0.0,9.0,5.857142857142857,1.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,0.20270270270270271,0.0,1.0,0.0,0.0
7023035,LONG_METHOD,0,0,git@github.com:IBM/og.git,d14c20da246c237e417a948bda9f045f64cdd62c,/og-configuration/src/main/java/com/ibm/og/cli/OperationStats.java,42,54,"com.ibm.og.cli.OperationStats.OperationStats Operation|long|long|long|Map<Integer, Long>|long|long",13.0,32.0,0.6666666666666667,25.0,0.0,87.0,3.0,7.0,8.0,1.0,0.0,9.0,5.857142857142857,1.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,0.20270270270270271,0.0,1.0,0.0,0.0
7023392,FEATURE_ENVY,0,0,git@github.com:IBM/og.git,d14c20da246c237e417a948bda9f045f64cdd62c,/og-configuration/src/main/java/com/ibm/og/guice/OGModule.java,3166,3205,"com.ibm.og.guice.OGModule#provideRead Function<Map<String, String>, String>|Scheme|Function<Map<String, String>, String>|Integer|String|Function<Map<String, String>, String>|String|Function<Map<String, String>, String>|Map<String, Function<Map<String, String>, String>>|List<Function<Map<String, String>, String>>|Function<Map<String, String>, Credential>|boolean|boolean",370.0,316.0,0.5973594978717265,367.0,1.0,2872.0,13.0,167.0,56.0,0.9952380952380953,0.1702127659574468,114.0,10.808383233532934,6.0,8.0,112.0,585.0,11.0,0.0718562874251497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7023392,LONG_METHOD,0,0,git@github.com:IBM/og.git,d14c20da246c237e417a948bda9f045f64cdd62c,/og-configuration/src/main/java/com/ibm/og/guice/OGModule.java,3166,3205,"com.ibm.og.guice.OGModule#provideRead Function<Map<String, String>, String>|Scheme|Function<Map<String, String>, String>|Integer|String|Function<Map<String, String>, String>|String|Function<Map<String, String>, String>|Map<String, Function<Map<String, String>, String>>|List<Function<Map<String, String>, String>>|Function<Map<String, String>, Credential>|boolean|boolean",370.0,316.0,0.5973594978717265,367.0,1.0,2872.0,13.0,167.0,56.0,0.9952380952380953,0.1702127659574468,114.0,10.808383233532934,6.0,8.0,112.0,585.0,11.0,0.0718562874251497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6923170,LONG_METHOD,1,1,git@github.com:google/google-java-format.git,df76e0c7fe82711c8600768fca19d0ebaf2ca3d2,/core/src/main/java/com/google/googlejavaformat/Doc.java,753,758,com.google.googlejavaformat.Doc.Tok#computeBreaks CommentsHelper|int|State,6.0,5.0,0.6666666666666667,10.0,1.0,24.0,4.0,3.0,1.0,1.0,0.46153846153846156,9.0,3.6666666666666665,1.0,6.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1478.0,2.0778487166327735,0.4117647058823529,3.0,0.0,0.0
6923170,FEATURE_ENVY,1,1,git@github.com:google/google-java-format.git,df76e0c7fe82711c8600768fca19d0ebaf2ca3d2,/core/src/main/java/com/google/googlejavaformat/Doc.java,753,758,com.google.googlejavaformat.Doc.Tok#computeBreaks CommentsHelper|int|State,6.0,5.0,0.6666666666666667,10.0,1.0,24.0,4.0,3.0,1.0,1.0,0.46153846153846156,9.0,3.6666666666666665,1.0,6.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1478.0,2.0778487166327735,0.4117647058823529,3.0,0.0,0.0
6923161,LONG_METHOD,0,0,git@github.com:google/google-java-format.git,df76e0c7fe82711c8600768fca19d0ebaf2ca3d2,/core/src/main/java/com/google/googlejavaformat/Doc.java,372,374,com.google.googlejavaformat.Doc.Level.union Range<Integer>|Range<Integer>,74.0,38.0,0.8511904761904762,95.0,0.0,437.0,4.0,49.0,35.0,1.0,0.09580838323353294,15.0,3.63265306122449,5.0,15.0,1.0,151.0,4.0,0.0,0.0,0.0,0.0,0.0,1478.0,2.0778487166327735,0.4117647058823529,3.0,0.0,0.0
6923161,FEATURE_ENVY,0,0,git@github.com:google/google-java-format.git,df76e0c7fe82711c8600768fca19d0ebaf2ca3d2,/core/src/main/java/com/google/googlejavaformat/Doc.java,372,374,com.google.googlejavaformat.Doc.Level.union Range<Integer>|Range<Integer>,74.0,38.0,0.8511904761904762,95.0,0.0,437.0,4.0,49.0,35.0,1.0,0.09580838323353294,15.0,3.63265306122449,5.0,15.0,1.0,151.0,4.0,0.0,0.0,0.0,0.0,0.0,1478.0,2.0778487166327735,0.4117647058823529,3.0,0.0,0.0
6923657,GOD_CLASS,0,0,git@github.com:google/google-java-format.git,df76e0c7fe82711c8600768fca19d0ebaf2ca3d2,/idea_plugin/src/com/google/googlejavaformat/intellij/GoogleJavaFormatSettings.java,79,105,com.google.googlejavaformat.intellij.GoogleJavaFormatSettings.State,6.0,8.0,0.0,3.0,0.0,21.0,3.0,2.0,2.0,1.0,0.0,8.0,7.5,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,0.8673244758260216,0.16666666666666666,3.0,0.0,0.0
7022531,GOD_CLASS,0,0,git@github.com:IBM/janusgraph-utils.git,b4584a3cbeec49f0df14d364aeb03976f5d5ca19,/src/main/java/com/ibm/janusgraph/utils/importer/util/Constants.java,18,38,com.ibm.janusgraph.utils.importer.util.Constants,0.0,21.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0
7001897,LONG_METHOD,0,0,git@github.com:google/rejoiner.git,cedc123c18918d8c090543a4236ee344d2dbffeb,/examples/src/main/java/com/google/api/graphql/examples/helloworld/graphqlserver/GraphQlHandler.java,104,111,com.google.api.graphql.examples.helloworld.graphqlserver.GraphQlHandler.readJson HttpServletRequest,6.0,37.0,0.6666666666666667,46.0,1.0,68.0,2.0,3.0,8.0,1.0,0.0,6.0,5.333333333333333,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,0.0
