sample_id,label,binary_target,severity_ordinal,repository,commit_hash,path,start_line,end_line,code_name
3811653,LONG_METHOD,0,0,git@github.com:apache/activemq-artemis.git,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,/artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/MessageReferenceImpl.java,137,140,org.apache.activemq.artemis.core.server.impl.MessageReferenceImpl#copy Queue
3811653,FEATURE_ENVY,1,2,git@github.com:apache/activemq-artemis.git,5bd5c610195d6f4a3dd1ac28170727003f8a5a54,/artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/MessageReferenceImpl.java,137,140,org.apache.activemq.artemis.core.server.impl.MessageReferenceImpl#copy Queue
8956394,GOD_CLASS,0,0,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53,/hcatalog/hcatalog-pig-adapter/src/main/java/org/apache/hive/hcatalog/pig/HCatBaseStorer.java,645,659,org.apache.hive.hcatalog.pig.HCatBaseStorer.DataLossLogger
8421755,FEATURE_ENVY,0,0,git@github.com:apache/camel.git,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,/core/camel-core/src/main/java/org/apache/camel/impl/cloud/DefaultServiceDefinition.java,45,47,org.apache.camel.impl.cloud.DefaultServiceDefinition.DefaultServiceDefinition String|String|String|int
8421755,LONG_METHOD,0,0,git@github.com:apache/camel.git,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,/core/camel-core/src/main/java/org/apache/camel/impl/cloud/DefaultServiceDefinition.java,45,47,org.apache.camel.impl.cloud.DefaultServiceDefinition.DefaultServiceDefinition String|String|String|int
4051509,GOD_CLASS,0,0,git@github.com:apache/beam.git,a956ff77a8448e5f2c12f6695fec608348b5ab60,/sdks/java/core/src/main/java/org/apache/beam/sdk/options/PipelineOptionsFactory.java,427,443,org.apache.beam.sdk.options.PipelineOptionsFactory.Registration
5790359,GOD_CLASS,0,0,git@github.com:apache/tika.git,4131c6e30f2e0eb1feb85e0f7576531d4e830468,/tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,38,913,org.apache.tika.parser.chm.lzx.ChmLzxBlock
8330187,LONG_METHOD,0,0,git@github.com:eclipse/org.aspectj.git,370f291c359cd159c5f3f0abd6e9e53e81234a07,/util/src/main/java/org/aspectj/util/LangUtil.java,132,134,org.aspectj.util.LangUtil.is14VMOrGreater
8330187,FEATURE_ENVY,0,0,git@github.com:eclipse/org.aspectj.git,370f291c359cd159c5f3f0abd6e9e53e81234a07,/util/src/main/java/org/aspectj/util/LangUtil.java,132,134,org.aspectj.util.LangUtil.is14VMOrGreater
8633022,GOD_CLASS,1,2,git@github.com:apache/ignite.git,7a7c407ea41477aae8508bfe871b4e9a67e1b277,/modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/twostep/msg/GridH2DmlResponse.java,38,249,org.apache.ignite.internal.processors.query.h2.twostep.msg.GridH2DmlResponse
8017375,GOD_CLASS,0,0,git@github.com:eclipse/xtext-extras.git,5634c291880cd46fe2f8e9a47e48ef88b85e8bda,/org.eclipse.xtext.common.types/src/org/eclipse/xtext/common/types/access/ClasspathTypeProviderFactory.java,20,74,org.eclipse.xtext.common.types.access.ClasspathTypeProviderFactory
6866247,GOD_CLASS,0,0,git@github.com:google/binnavi.git,8e0aef41402db6c6ecb2a26bb943bbbc5fd989b2,/src/main/java/com/google/security/zynamics/binnavi/debug/models/memoryexpressions/PlusExpression.java,26,67,com.google.security.zynamics.binnavi.debug.models.memoryexpressions.PlusExpression
8919646,GOD_CLASS,0,0,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53,/service-rpc/src/gen/thrift/gen-javabean/org/apache/hive/service/rpc/thrift/TCLIService.java,2848,2897,org.apache.hive.service.rpc.thrift.TCLIService.AsyncProcessor.FetchResults
5497900,FEATURE_ENVY,0,0,git@github.com:apache/qpid.git,61e6c03338f3bd20a62590baa89a36bffeb32859,/qpid/tools/src/java/qpid-broker-plugins-management-qmf2/src/main/java/org/apache/qpid/server/qmf2/agentdata/Subscription.java,182,191,org.apache.qpid.server.qmf2.agentdata.Subscription#createUnsubscribeEvent
5497900,LONG_METHOD,0,0,git@github.com:apache/qpid.git,61e6c03338f3bd20a62590baa89a36bffeb32859,/qpid/tools/src/java/qpid-broker-plugins-management-qmf2/src/main/java/org/apache/qpid/server/qmf2/agentdata/Subscription.java,182,191,org.apache.qpid.server.qmf2.agentdata.Subscription#createUnsubscribeEvent
5986705,LONG_METHOD,0,0,git@github.com:aws/aws-sdk-java-v2.git,1d5d11e8087c93ab1a3a2d35193052e526fd123c,/core/auth/src/main/java/software/amazon/awssdk/auth/signer/params/Aws4SignerParams.java,65,67,software.amazon.awssdk.auth.signer.params.Aws4SignerParams#signingRegion
5986705,FEATURE_ENVY,0,0,git@github.com:aws/aws-sdk-java-v2.git,1d5d11e8087c93ab1a3a2d35193052e526fd123c,/core/auth/src/main/java/software/amazon/awssdk/auth/signer/params/Aws4SignerParams.java,65,67,software.amazon.awssdk.auth.signer.params.Aws4SignerParams#signingRegion
6375252,GOD_CLASS,0,0,git@github.com:eclipse/eclipse.platform.ui.git,e3bbb556534a1fb945e1036948325d14a8dd9c7a,/bundles/org.eclipse.jface/src/org/eclipse/jface/viewers/ColumnLabelProvider.java,31,71,org.eclipse.jface.viewers.ColumnLabelProvider
7998319,GOD_CLASS,0,0,git@github.com:eclipse/xtext-extras.git,5634c291880cd46fe2f8e9a47e48ef88b85e8bda,/org.eclipse.xtext.extras.tests/src-gen2/org/eclipse/xtext/generator/ecore/superPackage/SuperPackageFactory.java,16,53,org.eclipse.xtext.generator.ecore.superPackage.SuperPackageFactory
5237277,FEATURE_ENVY,0,0,git@github.com:apache/olingo-odata4.git,f344a3c565b6a67233de1d1169104a728136e7a3,/lib/server-tecsvc/src/main/java/org/apache/olingo/server/tecsvc/async/TechnicalAsyncService.java,202,222,org.apache.olingo.server.tecsvc.async.TechnicalAsyncService.copy InputStream|OutputStream
5237277,LONG_METHOD,0,0,git@github.com:apache/olingo-odata4.git,f344a3c565b6a67233de1d1169104a728136e7a3,/lib/server-tecsvc/src/main/java/org/apache/olingo/server/tecsvc/async/TechnicalAsyncService.java,202,222,org.apache.olingo.server.tecsvc.async.TechnicalAsyncService.copy InputStream|OutputStream
6328482,GOD_CLASS,0,0,git@github.com:eclipse/kapua.git,11e610c657f7e473b52882833e33a2261bd3d67d,/commons/src/main/java/org/eclipse/persistence/logging/slf4j/SLF4JLogger.java,87,96,org.eclipse.persistence.logging.slf4j.SLF4JLogger.LogError
7975103,GOD_CLASS,0,0,git@github.com:eclipse/xtext-eclipse.git,0c7546b6aaf3644a77fc68eef9f3da368cbbeabd,/org.eclipse.xtext.builder.tests/src-gen/org/eclipse/xtext/builder/tests/builderTestLanguage/Element.java,25,69,org.eclipse.xtext.builder.tests.builderTestLanguage.Element
6834927,GOD_CLASS,0,0,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js/src-gen/org/eclipse/n4js/services/N4JSGrammarAccess.java,6096,6144,org.eclipse.n4js.services.N4JSGrammarAccess.BitwiseORExpressionElements
6888310,LONG_METHOD,0,0,git@github.com:google/error-prone-javac.git,a53d069bbdb2c60232ed3811c19b65e41c3e60e0,/src/jdk.jdeps/share/classes/com/sun/tools/jdeprscan/scan/CPSelector.java,68,71,com.sun.tools.jdeprscan.scan.CPSelector#visitInvokeDynamic ConstantPool.CONSTANT_InvokeDynamic_info|CPEntries
6888310,FEATURE_ENVY,0,0,git@github.com:google/error-prone-javac.git,a53d069bbdb2c60232ed3811c19b65e41c3e60e0,/src/jdk.jdeps/share/classes/com/sun/tools/jdeprscan/scan/CPSelector.java,68,71,com.sun.tools.jdeprscan.scan.CPSelector#visitInvokeDynamic ConstantPool.CONSTANT_InvokeDynamic_info|CPEntries
9172549,LONG_METHOD,0,0,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/api/filterExtension/FilterExprDefinition.java,105,108,org.eclipse.birt.report.model.api.filterExtension.FilterExprDefinition#getBirtFilterExprDisplayName
9172549,FEATURE_ENVY,0,0,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/model/org.eclipse.birt.report.model/src/org/eclipse/birt/report/model/api/filterExtension/FilterExprDefinition.java,105,108,org.eclipse.birt.report.model.api.filterExtension.FilterExprDefinition#getBirtFilterExprDisplayName
9457761,LONG_METHOD,0,0,git@github.com:apache/hadoop.git,128dd91e10080bdcbcd7d555fa3c4105e55a6b51,/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/metrics2/MetricsTag.java,59,61,org.apache.hadoop.metrics2.MetricsTag#info
9457761,FEATURE_ENVY,0,0,git@github.com:apache/hadoop.git,128dd91e10080bdcbcd7d555fa3c4105e55a6b51,/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/metrics2/MetricsTag.java,59,61,org.apache.hadoop.metrics2.MetricsTag#info
8678273,LONG_METHOD,0,0,git@github.com:apache/ignite.git,7a7c407ea41477aae8508bfe871b4e9a67e1b277,/modules/core/src/main/java/org/apache/ignite/spi/IgniteSpiAdapter.java,430,449,org.apache.ignite.spi.IgniteSpiAdapter#unregisterMBean
8678273,FEATURE_ENVY,0,0,git@github.com:apache/ignite.git,7a7c407ea41477aae8508bfe871b4e9a67e1b277,/modules/core/src/main/java/org/apache/ignite/spi/IgniteSpiAdapter.java,430,449,org.apache.ignite.spi.IgniteSpiAdapter#unregisterMBean
9053224,FEATURE_ENVY,1,1,git@github.com:eclipse/eclipse.jdt.core.git,24d47c292ed4bd8fdc28b3c2f9afdab1401d025c,/org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/Argument.java,67,89,org.eclipse.jdt.internal.compiler.ast.Argument#createBinding MethodScope|TypeBinding
9053224,LONG_METHOD,1,1,git@github.com:eclipse/eclipse.jdt.core.git,24d47c292ed4bd8fdc28b3c2f9afdab1401d025c,/org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/ast/Argument.java,67,89,org.eclipse.jdt.internal.compiler.ast.Argument#createBinding MethodScope|TypeBinding
9093197,GOD_CLASS,0,0,git@github.com:oracle/fastr.git,a1ee49060317621c0c9eceea8ec60040aca59b2d,/com.oracle.truffle.r.runtime/src/com/oracle/truffle/r/runtime/conn/PipeConnections.java,95,113,com.oracle.truffle.r.runtime.conn.PipeConnections.PipeReadRConnection
4625303,FEATURE_ENVY,0,0,git@github.com:apache/groovy.git,00ee0547c00673a93e0843a9d72c8e4293d1efdb,/subprojects/groovy-json/src/main/java/org/apache/groovy/json/internal/Chr.java,104,106,org.apache.groovy.json.internal.Chr.add char[]|StringBuilder
4625303,LONG_METHOD,0,0,git@github.com:apache/groovy.git,00ee0547c00673a93e0843a9d72c8e4293d1efdb,/subprojects/groovy-json/src/main/java/org/apache/groovy/json/internal/Chr.java,104,106,org.apache.groovy.json.internal.Chr.add char[]|StringBuilder
4306236,GOD_CLASS,1,2,git@github.com:apache/directory-kerby.git,19fa650424f60d23d1c1bf0af4bb80ffcb8d8843,/has-project/has-server/src/main/java/org/apache/kerby/has/server/web/WebServer.java,43,374,org.apache.kerby.has.server.web.WebServer
8213894,FEATURE_ENVY,0,0,git@github.com:eclipse/xtext-idea.git,3aa1424ae35f1942dd7c3a457057006f9131de5e,/org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/serializer/idea/lang/ContextFinderTestLanguageElementTypeProvider.java,195,197,org.eclipse.xtext.serializer.idea.lang.ContextFinderTestLanguageElementTypeProvider.ModelFactory.createModel_NodeExclusionListAlternatives_8_2_0ElementType
8213894,LONG_METHOD,0,0,git@github.com:eclipse/xtext-idea.git,3aa1424ae35f1942dd7c3a457057006f9131de5e,/org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/serializer/idea/lang/ContextFinderTestLanguageElementTypeProvider.java,195,197,org.eclipse.xtext.serializer.idea.lang.ContextFinderTestLanguageElementTypeProvider.ModelFactory.createModel_NodeExclusionListAlternatives_8_2_0ElementType
5445152,LONG_METHOD,0,0,git@github.com:apache/pulsar.git,044daf8d61328265640a5b3e5008fc04fac73efa,/pulsar-client/src/main/java/org/apache/pulsar/client/impl/ConsumerImpl.java,1186,1188,org.apache.pulsar.client.impl.ConsumerImpl#getPartitionIndex
5445152,FEATURE_ENVY,0,0,git@github.com:apache/pulsar.git,044daf8d61328265640a5b3e5008fc04fac73efa,/pulsar-client/src/main/java/org/apache/pulsar/client/impl/ConsumerImpl.java,1186,1188,org.apache.pulsar.client.impl.ConsumerImpl#getPartitionIndex
5815298,GOD_CLASS,0,0,git@github.com:apache/tinkerpop.git,7d9df0f0acf08f9e675ca7b337fc5e0243c09b53,/hadoop-gremlin/src/main/java/org/apache/tinkerpop/gremlin/hadoop/structure/io/graphson/GraphSONInputFormat.java,37,50,org.apache.tinkerpop.gremlin.hadoop.structure.io.graphson.GraphSONInputFormat
8935070,LONG_METHOD,0,0,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53,/serde/src/java/org/apache/hadoop/hive/serde2/dynamic_type/DynamicSerDeFieldRequiredness.java,47,49,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeFieldRequiredness.DynamicSerDeFieldRequiredness int
8935070,FEATURE_ENVY,0,0,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53,/serde/src/java/org/apache/hadoop/hive/serde2/dynamic_type/DynamicSerDeFieldRequiredness.java,47,49,org.apache.hadoop.hive.serde2.dynamic_type.DynamicSerDeFieldRequiredness.DynamicSerDeFieldRequiredness int
6721460,LONG_METHOD,1,1,git@github.com:eclipse/webtools.sourceediting.git,fe6d03fa6ca31c9e5ebeba67b32f14d14335657d,/xml/bundles/org.eclipse.wst.xml.core/src/org/eclipse/wst/xml/core/internal/commentelement/impl/BasicCommentElementHandler.java,95,128,org.eclipse.wst.xml.core.internal.commentelement.impl.BasicCommentElementHandler#generateStartTagContent IDOMElement
6721460,FEATURE_ENVY,1,2,git@github.com:eclipse/webtools.sourceediting.git,fe6d03fa6ca31c9e5ebeba67b32f14d14335657d,/xml/bundles/org.eclipse.wst.xml.core/src/org/eclipse/wst/xml/core/internal/commentelement/impl/BasicCommentElementHandler.java,95,128,org.eclipse.wst.xml.core.internal.commentelement.impl.BasicCommentElementHandler#generateStartTagContent IDOMElement
7043418,LONG_METHOD,0,0,git@github.com:IBM/ibm-cos-sdk-java.git,d6b03864c15c622ce439e39f20ab41a77dc1cc83,/ibm-cos-java-sdk-core/src/main/java/com/ibm/cloud/objectstorage/internal/EC2CredentialsUtils.java,47,49,com.ibm.cloud.objectstorage.internal.EC2CredentialsUtils.EC2CredentialsUtils ConnectionUtils
7043418,FEATURE_ENVY,0,0,git@github.com:IBM/ibm-cos-sdk-java.git,d6b03864c15c622ce439e39f20ab41a77dc1cc83,/ibm-cos-java-sdk-core/src/main/java/com/ibm/cloud/objectstorage/internal/EC2CredentialsUtils.java,47,49,com.ibm.cloud.objectstorage.internal.EC2CredentialsUtils.EC2CredentialsUtils ConnectionUtils
7353142,LONG_METHOD,0,0,git@github.com:Microsoft/team-explorer-everywhere.git,89ab2a4847aec8ec2afdf36c3f6287dd03bd558d,/source/com.microsoft.tfs.core.ws/generated-src/ms/sql/reporting/reportingservices/_ScheduleDefinition.java,257,260,ms.sql.reporting.reportingservices._ScheduleDefinition#getMonthlyDOWRecurrence
7353142,FEATURE_ENVY,0,0,git@github.com:Microsoft/team-explorer-everywhere.git,89ab2a4847aec8ec2afdf36c3f6287dd03bd558d,/source/com.microsoft.tfs.core.ws/generated-src/ms/sql/reporting/reportingservices/_ScheduleDefinition.java,257,260,ms.sql.reporting.reportingservices._ScheduleDefinition#getMonthlyDOWRecurrence
6569509,LONG_METHOD,0,0,git@github.com:eclipse/xtext-web.git,ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49,/org.eclipse.xtext.web.example.entities.ide/src-gen/org/eclipse/xtext/web/example/entities/ide/contentassist/antlr/internal/InternalEntitiesParser.java,44613,44645,org.eclipse.xtext.web.example.entities.ide.contentassist.antlr.internal.InternalEntitiesParser#rule__XSynchronizedExpression__Group__1
6569509,FEATURE_ENVY,0,0,git@github.com:eclipse/xtext-web.git,ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49,/org.eclipse.xtext.web.example.entities.ide/src-gen/org/eclipse/xtext/web/example/entities/ide/contentassist/antlr/internal/InternalEntitiesParser.java,44613,44645,org.eclipse.xtext.web.example.entities.ide.contentassist.antlr.internal.InternalEntitiesParser#rule__XSynchronizedExpression__Group__1
4043845,GOD_CLASS,0,0,git@github.com:apache/asterixdb.git,223d13a06c4a4a58408aeac19674ac1f36f5ff35,/asterixdb/asterix-common/src/main/java/org/apache/asterix/common/config/BuildProperties.java,24,34,org.apache.asterix.common.config.BuildProperties
5818517,GOD_CLASS,0,0,git@github.com:apache/tinkerpop.git,7d9df0f0acf08f9e675ca7b337fc5e0243c09b53,/gremlin-server/src/main/java/org/apache/tinkerpop/gremlin/server/Channelizer.java,32,55,org.apache.tinkerpop.gremlin.server.Channelizer
7372800,GOD_CLASS,0,0,git@github.com:Microsoft/team-explorer-everywhere.git,89ab2a4847aec8ec2afdf36c3f6287dd03bd558d,/source/com.microsoft.tfs.core/src/com/microsoft/tfs/core/persistence/LockMode.java,15,36,com.microsoft.tfs.core.persistence.LockMode
7666721,GOD_CLASS,0,0,git@github.com:spring-projects/spring-ws.git,620d3eaed4c7d456d10a700969d46397f6b66edc,/spring-ws-core/src/main/java/org/springframework/ws/soap/server/endpoint/interceptor/SoapEnvelopeLoggingInterceptor.java,39,71,org.springframework.ws.soap.server.endpoint.interceptor.SoapEnvelopeLoggingInterceptor
5498814,GOD_CLASS,0,0,git@github.com:apache/rocketmq-externals.git,dba6eb0c997d5c325f26b3d1da9d739d927228dc,/rocketmq-mysql/src/main/java/org/apache/rocketmq/mysql/Config.java,26,130,org.apache.rocketmq.mysql.Config
7036119,GOD_CLASS,0,0,git@github.com:google/sagetv.git,a35e3a450b4c0134cb097b9e7de76dca08eb6654,/java/tv/sage/SageRuntimeException.java,23,68,tv.sage.SageRuntimeException
9359683,GOD_CLASS,0,0,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb,/src/java.base/share/classes/java/util/function/Function.java,40,100,java.util.function.Function
5033471,GOD_CLASS,1,1,git@github.com:apache/jena.git,1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77,/jena-core/src/main/java/org/apache/jena/rdfxml/xmlinput/states/WantPropertyElement.java,27,436,org.apache.jena.rdfxml.xmlinput.states.WantPropertyElement
7918931,GOD_CLASS,0,0,git@github.com:eclipse/bpmn2-modeler.git,fce8426d782272ee848251d954c98091bea0631c,/plugins/org.eclipse.bpmn2.modeler.runtime.jboss.jbpm/src/org/eclipse/bpmn2/modeler/runtime/jboss/jbpm5/model/drools/DroolsFactory.java,15,114,org.eclipse.bpmn2.modeler.runtime.jboss.jbpm5.model.drools.DroolsFactory
6847478,GOD_CLASS,1,1,git@github.com:google/binnavi.git,8e0aef41402db6c6ecb2a26bb943bbbc5fd989b2,/src/main/java/com/google/security/zynamics/zylib/disassembly/CAddress.java,29,166,com.google.security.zynamics.zylib.disassembly.CAddress
4218453,LONG_METHOD,0,0,git@github.com:apache/cassandra.git,e191aff385053bdb5325f15bc6d16d2dc0ee0589,/src/java/org/apache/cassandra/index/sasi/plan/Expression.java,127,131,org.apache.cassandra.index.sasi.plan.Expression#setUpper Bound
4218453,FEATURE_ENVY,1,1,git@github.com:apache/cassandra.git,e191aff385053bdb5325f15bc6d16d2dc0ee0589,/src/java/org/apache/cassandra/index/sasi/plan/Expression.java,127,131,org.apache.cassandra.index.sasi.plan.Expression#setUpper Bound
5609932,GOD_CLASS,0,0,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler/src/main/java/org/apache/royale/compiler/problems/OverrideFinalProblem.java,27,42,org.apache.royale.compiler.problems.OverrideFinalProblem
6436372,FEATURE_ENVY,0,0,git@github.com:eclipse/milo.git,e752e540d31eb3c226e6e79dd197c54d7d254685,/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/events/conversions/DoubleConversions.java,67,76,org.eclipse.milo.opcua.sdk.server.events.conversions.DoubleConversions.doubleToInt32 Double
6436372,LONG_METHOD,0,0,git@github.com:eclipse/milo.git,e752e540d31eb3c226e6e79dd197c54d7d254685,/opc-ua-sdk/sdk-server/src/main/java/org/eclipse/milo/opcua/sdk/server/events/conversions/DoubleConversions.java,67,76,org.eclipse.milo.opcua.sdk.server.events.conversions.DoubleConversions.doubleToInt32 Double
4935573,GOD_CLASS,0,0,git@github.com:apache/jclouds.git,c2670079fabe74f163f43fbade0866469f7a84ec,/providers/gogrid/src/main/java/org/jclouds/gogrid/domain/Option.java,48,89,org.jclouds.gogrid.domain.Option.Builder
8242801,LONG_METHOD,0,0,git@github.com:apache/cocoon.git,5d942db1ab41f8d31eb07b30c2c9ec5833c593c1,/core/cocoon-pipeline/cocoon-pipeline-impl/src/main/java/org/apache/cocoon/transformation/AbstractSAXTransformer.java,452,471,org.apache.cocoon.transformation.AbstractSAXTransformer#startElement String|String|String|Attributes
8242801,FEATURE_ENVY,0,0,git@github.com:apache/cocoon.git,5d942db1ab41f8d31eb07b30c2c9ec5833c593c1,/core/cocoon-pipeline/cocoon-pipeline-impl/src/main/java/org/apache/cocoon/transformation/AbstractSAXTransformer.java,452,471,org.apache.cocoon.transformation.AbstractSAXTransformer#startElement String|String|String|Attributes
4919453,LONG_METHOD,0,0,git@github.com:apache/jmeter.git,0facf1525a7d0bd816efd33e72309856e901a883,/src/protocol/http/org/apache/jmeter/protocol/http/control/gui/HttpMirrorControlGui.java,175,210,org.apache.jmeter.protocol.http.control.gui.HttpMirrorControlGui#createPortPanel
4919453,FEATURE_ENVY,0,0,git@github.com:apache/jmeter.git,0facf1525a7d0bd816efd33e72309856e901a883,/src/protocol/http/org/apache/jmeter/protocol/http/control/gui/HttpMirrorControlGui.java,175,210,org.apache.jmeter.protocol.http.control.gui.HttpMirrorControlGui#createPortPanel
4236060,FEATURE_ENVY,0,0,git@github.com:apache/commons-dbcp.git,d3afaa64f8d2ab6eb8f6eb08979bd9d265589352,/src/main/java/org/apache/commons/dbcp2/datasources/InstanceKeyDataSource.java,421,424,org.apache.commons.dbcp2.datasources.InstanceKeyDataSource#setDefaultTestOnCreate boolean
4236060,LONG_METHOD,0,0,git@github.com:apache/commons-dbcp.git,d3afaa64f8d2ab6eb8f6eb08979bd9d265589352,/src/main/java/org/apache/commons/dbcp2/datasources/InstanceKeyDataSource.java,421,424,org.apache.commons.dbcp2.datasources.InstanceKeyDataSource#setDefaultTestOnCreate boolean
6437526,GOD_CLASS,0,0,git@github.com:eclipse/milo.git,e752e540d31eb3c226e6e79dd197c54d7d254685,/opc-ua-sdk/sdk-core/src/main/java/org/eclipse/milo/opcua/sdk/core/util/StreamUtil.java,16,25,org.eclipse.milo.opcua.sdk.core.util.StreamUtil
7876519,FEATURE_ENVY,0,0,git@github.com:facebook/buck.git,1bc8d383ea5cb153ca9bf4f2807e6be498648523,/src/com/facebook/buck/doctor/BuildLogHelper.java,57,74,com.facebook.buck.doctor.BuildLogHelper#getBuildLogs
7876519,LONG_METHOD,0,0,git@github.com:facebook/buck.git,1bc8d383ea5cb153ca9bf4f2807e6be498648523,/src/com/facebook/buck/doctor/BuildLogHelper.java,57,74,com.facebook.buck.doctor.BuildLogHelper#getBuildLogs
5742756,GOD_CLASS,0,0,git@github.com:apache/tajo.git,fb326195083959014c82c10187cb46de91ece33f,/tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/thirdparty/orc/TreeReaderFactory.java,104,194,org.apache.tajo.storage.thirdparty.orc.TreeReaderFactory.TreeReader
6025184,GOD_CLASS,0,0,git@github.com:eclipse/buildship.git,3111a7a9fe3e22d6123366686874ecd42aa2a53a,/org.eclipse.buildship.ui/src/main/java/org/eclipse/buildship/ui/internal/view/task/TaskNodeSelectionUtils.java,34,167,org.eclipse.buildship.ui.internal.view.task.TaskNodeSelectionUtils
6562309,GOD_CLASS,1,1,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/WWinPartService.java,28,247,org.eclipse.ui.internal.WWinPartService
7743333,LONG_METHOD,0,0,git@github.com:apache/incubator-brooklyn.git,337a5d22d5e9c98cc96ea1085383cbed1ee0b741,/brooklyn-server/rest/rest-server/src/main/java/org/apache/brooklyn/rest/security/provider/ExplicitUsersSecurityProvider.java,94,101,org.apache.brooklyn.rest.security.provider.ExplicitUsersSecurityProvider.checkExplicitUserPassword ManagementContext|String|String
7743333,FEATURE_ENVY,1,1,git@github.com:apache/incubator-brooklyn.git,337a5d22d5e9c98cc96ea1085383cbed1ee0b741,/brooklyn-server/rest/rest-server/src/main/java/org/apache/brooklyn/rest/security/provider/ExplicitUsersSecurityProvider.java,94,101,org.apache.brooklyn.rest.security.provider.ExplicitUsersSecurityProvider.checkExplicitUserPassword ManagementContext|String|String
6009473,FEATURE_ENVY,0,0,git@github.com:baidu/Jprotobuf-rpc-socket.git,4422e24c725eaf1f76646f674718bcc8750a4e1d,/jprotobuf-rpc-core/src/main/java/com/baidu/jprotobuf/pbrpc/data/RpcMeta.java,124,129,com.baidu.jprotobuf.pbrpc.data.RpcMeta#getCompressType
6009473,LONG_METHOD,0,0,git@github.com:baidu/Jprotobuf-rpc-socket.git,4422e24c725eaf1f76646f674718bcc8750a4e1d,/jprotobuf-rpc-core/src/main/java/com/baidu/jprotobuf/pbrpc/data/RpcMeta.java,124,129,com.baidu.jprotobuf.pbrpc.data.RpcMeta#getCompressType
7438576,GOD_CLASS,0,0,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd,/truffle/src/com.oracle.truffle.dsl.processor/src/com/oracle/truffle/dsl/processor/expression/DSLExpression.java,787,813,com.oracle.truffle.dsl.processor.expression.DSLExpression.AbstractDSLExpressionVisitor
7326860,GOD_CLASS,0,0,git@github.com:spring-projects/spring-batch.git,d8fc58338d3b059b67b5f777adc132d2564d7402,/spring-batch-infrastructure/src/main/java/org/springframework/batch/item/database/BeanPropertyItemSqlParameterSourceProvider.java,28,40,org.springframework.batch.item.database.BeanPropertyItemSqlParameterSourceProvider
6251730,LONG_METHOD,0,0,git@github.com:eclipse/hawkbit.git,51be28147f6f575b6c1ab4a5ef84ffd9174f1209,/hawkbit-repository/hawkbit-repository-jpa/src/main/java/org/eclipse/hawkbit/repository/jpa/utils/QuotaHelper.java,79,82,"org.eclipse.hawkbit.repository.jpa.utils.QuotaHelper.assertAssignmentQuota Long|long|long|Class<?>|Class<?>|Function<Long, Long>"
6251730,FEATURE_ENVY,0,0,git@github.com:eclipse/hawkbit.git,51be28147f6f575b6c1ab4a5ef84ffd9174f1209,/hawkbit-repository/hawkbit-repository-jpa/src/main/java/org/eclipse/hawkbit/repository/jpa/utils/QuotaHelper.java,79,82,"org.eclipse.hawkbit.repository.jpa.utils.QuotaHelper.assertAssignmentQuota Long|long|long|Class<?>|Class<?>|Function<Long, Long>"
5740146,GOD_CLASS,1,2,git@github.com:apache/storm.git,dc56e32f3dcdd9396a827a85029d60ed97474786,/storm-client/src/jvm/org/apache/storm/generated/Assignment.java,26,1404,org.apache.storm.generated.Assignment
